wt35_1.1st	wt35_2.1st	wt35_3.1st	wt35_1.3st	wt35_2.3st	wt35_3.3st	wt35_4.3st	Mut218_1.3st	Mut218_2.3st	Mut218_3.3st
YHR070W	6.5527733048216	6.77251478748316	6.69215769624284	6.59976292204873	6.57028804813381	6.52622679155678	6.49368049024932	6.73975943311537	6.70744040229551	6.69556109991267
YHR070C-A	4.79235054008804	4.84024231704184	4.91511385676559	4.9971292821065	4.97492356325517	4.88200440495845	4.75640013191165	4.98275398777484	5.05142240878689	4.8869789069592
YHR071W	12.8379611816146	12.7412068898699	12.8036251815058	12.6496527784468	12.3879736954462	12.54905881398	12.3383423687108	11.8406279236475	11.9086627681646	11.8089710229891
YHR071C-A	0.476705818741753	0.268611970529814	0.151102317715583	0.133832177603973	0.148443186064427	0.217483734387505	0.397158683409463	0.222894834877043	0.223246869877771	0.129403566739112
YHR072W	10.6934357640773	10.7195350736818	10.8324657392931	10.5605502001377	10.6230907558747	10.5961402273563	10.5607905301234	10.4240144727074	10.5332980193896	10.4304724598894
YHR072W-A	8.47993617937744	8.50384544582784	8.68957106838512	8.60553661119226	8.59521502857029	8.71807413699935	8.75890925742527	8.66869021458669	8.69031226172284	8.63116222500961
YHR073W	9.45256388827736	9.44242853835489	9.42924404347994	9.52606955300194	9.41766414559195	9.48091361089126	9.39725705565893	9.41596054004632	9.40144891716307	9.45361928951281
YHR073W-A	0	0	0	0	0	0	0	0	0	0
YHR073C-B	0	0	0	0	0	0	0	0	0	0
YHR074W	9.70457991307129	9.60146348822626	9.56382015192278	9.75187879916446	9.62343991827406	9.65486810175744	9.63790573739051	9.57071891747056	9.6257009334994	9.6693665617347
YHR075C	8.07064540178409	7.91089224818374	7.84471085579163	8.05611961689955	7.94686776761885	7.96814440638004	8.04636492211237	7.70335402423352	7.6394496524687	7.70163212864645
YHR076W	8.72364737954501	8.8147321085353	8.8165489786402	8.75571210089798	8.99667370070906	8.91742694014582	9.02553701942645	8.86370046340661	8.94310503850775	8.90701928809053
YHR077C	9.35182148415415	9.40326295927595	9.43575193634664	9.23527473203547	9.35213618674211	9.42159483287419	9.47785361591231	9.32014769611766	9.34879046320698	9.40773096143802
YHR078W	9.34599780641718	9.38848898226188	9.40981710277528	9.2093507497417	9.26024032093844	9.334180735904	9.2245847733836	8.92444090993749	8.93413491971855	8.92843456330517
YHR079C	8.82684684248933	8.84029846019883	8.7291720320695	8.70901820398813	8.5949398753621	8.76276531906334	8.68965104965578	8.68115127996841	8.74880147659713	8.76103589042962
YHR079C-A	2.14079370429992	2.05458477328336	2.22018734750757	2.1120172176076	2.21249228698958	2.45193221306854	2.14406508250114	2.76557741339204	2.72073162514126	2.84800980465765
YHR080C	9.06308764278426	9.14521985858923	8.97418692599613	9.05046643039392	8.91472968677883	8.95282146244771	8.86343151421303	8.60753770059251	8.51048192263243	8.63636269655547
YHR081W	8.21707302951596	8.30824586693809	8.36221560686191	8.24790855517404	8.41145947074632	8.43347489276225	8.5479844354685	8.49783080204622	8.48078002669116	8.37572877857889
YHR082C	9.51668076307089	9.54477015834724	9.46893299317648	9.59737409719463	9.64106178434514	9.65595187010097	9.54395093470417	9.84059052873102	9.93378356900407	10.174697181746
YHR083W	8.65814558235445	8.67429309904591	8.55339208899745	8.67752434032772	8.74139602787167	8.68899281744846	8.6629667940437	8.70584475519742	8.68761282581781	8.74528244639318
YHR084W	8.22369406349952	8.28438432475898	8.18041230869876	8.09140214587655	7.92723333250137	7.8950149894073	7.9277359572396	7.56598525941814	7.52383030737805	7.4500793197423
YHR085W	6.94299987241356	6.90924474080722	7.07391085722685	7.01339546555402	6.95133766237245	7.0537831707068	7.02410536761748	7.08101102848806	7.06482412987637	6.95440443021692
YHR086W	7.51809821761796	7.47133214322085	7.35422867087539	7.51160408395187	7.51754946634589	7.45957805409523	7.43130529573086	7.65579580662437	7.60742066284041	7.79632851216289
YHR086W-A	2.20832313802861	2.47492715989491	2.46603642264289	2.35164045019361	2.67287850871764	2.61357346510226	2.33333573910305	2.63325322560639	2.42520675020555	2.28279167522659
YHR087W	10.5998011656954	10.623887190189	10.4223289715408	10.8873139064618	10.6855870617818	10.7680806611226	10.5521885087355	10.7238859509963	10.7948832461992	11.1351330228761
YHR088W	7.70592893975908	7.89310202439946	7.90275584701323	7.79024151243543	7.84853968567608	7.94831152622967	8.05719884652008	8.10019459859476	8.07289509074517	8.02192717938052
YHR089C	8.43370812408184	8.5336786184259	8.82217354298866	8.86888694025132	9.06424791755939	8.8474350329819	9.07905955380426	8.90525026133994	8.94741211066233	8.74204110637705
YHR090C	7.58148654400135	7.41640415827578	7.49670583123728	7.40077835712631	7.25776701750431	7.41912101775059	7.44106531376572	7.45100198332977	7.49344248636977	7.58425468119594
YHR091C	7.79998247944337	7.78307334034732	7.77129113258953	7.65399607696421	7.64642621065292	7.68227061052164	7.76043395551838	7.62799673782055	7.75115205279692	7.52682234420233
YHR092C	11.0887372655619	11.2414564191615	11.1142191057735	11.1355201819606	11.0142092888363	11.137407005945	11.0482602549788	11.775499066997	11.7333621072104	11.4426583139042
YHR093W	2.95439682799705	3.03964136470895	3.07593722435589	3.09369575155432	3.15738217014678	3.13799646371378	3.23530686001393	3.43172247325129	3.07337285250596	3.30918032317418
YHR094C	10.1651337577453	9.99430389554521	9.92994483967171	9.82460457951767	9.8597551752926	9.87021725130688	9.73475698026414	10.2603603214419	10.2389177125026	10.0170092354325
YHR095W	3.79856232585582	3.49530476690214	4.21219957567531	3.82385281073011	3.68141974026269	3.50170238955152	3.26500150416847	3.48632304718539	3.36875140027489	3.32931765754126
YHR096C	8.92554453992489	9.11610988790026	8.76699375001945	9.02350257446486	8.89651787601944	8.91641500070354	8.70237285026432	8.8114169593226	8.93280123209976	9.20432014163591
YHR097C	9.45057083764032	9.30415481075058	9.13849521977827	9.72913661149947	9.55496480827535	9.51279371092964	9.46612611604748	9.39988364368319	9.30421080716789	9.46294672956518
YHR098C	9.56685675655959	9.62460226763261	9.56863998363804	9.46090486379331	9.49720604637572	9.529295585766	9.56751066449809	9.67827994643899	9.66815159827526	9.7087087190121
YHR099W	8.68524982961271	8.6228483879544	8.72277878361395	8.73453849699173	8.75583740715921	8.71180834965589	8.80005732462575	8.68242371714177	8.6716541111434	8.77272310280496
YHR100C	7.07831195484642	7.13677601663748	7.18756356434646	7.16121797157144	7.26127721579179	7.07566939211721	7.18826888317404	7.27970063697514	7.26602187901042	7.19936560241319
YHR101C	7.37290978622407	7.42049439596001	7.4685796760312	7.31150539269085	7.34393770627821	7.53737273537686	7.37886139496184	7.28089932166851	7.11109448161044	7.26919427716965
YHR102W	8.39587132438993	8.43029573861416	8.51129504742328	8.40115529112023	8.48457649314333	8.43509915749493	8.4143800364627	8.60650092895744	8.68654348506511	8.77591377617935
YHR103W	8.67687432314851	8.69286381725541	8.61571870899593	8.60966967767959	8.55952538019492	8.60854330222564	8.68724729638889	8.71374063108499	8.62172022856549	8.80672967347784
YHR104W	11.7547115825343	11.9214185223245	11.7877445435099	11.4281150758813	11.6624309932492	11.689808346846	11.5885166038447	11.8184901833107	12.0423368990378	12.02239299019
YHR105W	6.35969448368915	6.4269906950656	6.37250277610602	6.24874310307446	6.42570318704592	6.36595742795017	6.28392821963501	6.45039556322152	6.39530853855875	6.51307726698402
YHR106W	8.87847836649223	8.80284762227177	8.74014762649119	8.80976977886083	8.81975304088014	8.84576067490776	8.74656187796733	8.51981448813259	8.54897649404548	8.56852228948843
YHR107C	8.56908468232159	8.54929777029916	8.55185016649681	8.42331304785599	8.68835761051309	8.60742443775589	8.69375202648034	8.81720866636014	8.88317471349553	8.89949873291508
YHR108W	9.20851300387193	9.21483619663806	9.27940740014757	9.11872757512541	9.33835475513167	9.27728570198513	9.35008229494984	9.43251750233398	9.5436663230016	9.48365951297937
YHR109W	6.60844113031067	6.61682134537011	6.63988247732118	6.68104066341977	6.73634493836022	6.66103579979717	6.75149630671573	6.6834910341822	6.71622372008545	6.83865217055514
YHR110W	8.64061516819294	8.60187565713529	8.52554421313395	8.89623048999058	8.81062290836534	8.83250249626543	8.86927125504059	8.71036782774448	8.66037965209541	8.68126451205693
YHR111W	8.70287101648685	8.67032816214967	8.67484499630313	8.64455947699997	8.64478986979372	8.69165837844771	8.70472255533255	8.67672813350789	8.64275503074204	8.73543447375532
YHR112C	10.1905066823648	10.1501760564837	10.1339358224261	10.1109412010706	10.3234898391215	10.1926732635235	10.2405985351517	10.5491247927137	10.2901249151266	10.5679091871397
YHR113W	9.25728573392031	9.26300869122776	9.15836556621862	9.26077180434259	9.28746465995125	9.26567772528163	9.25815900639426	9.2113086540935	9.26064252228389	9.38148014692255
YHR114W	8.34532862394121	8.42846753829162	8.41312631428315	8.40159140360207	8.34312747905549	8.32765607946909	8.31941614130642	8.30993187364511	8.37810425541387	8.46470038284013
YHR115C	8.48705323069746	8.55296695268279	8.62099102195546	8.4967323134892	8.4619222073675	8.46235441463003	8.3978421501523	8.33204345288462	8.40282886213709	8.4000004459091
YHR116W	5.54641558642949	5.90136708258368	5.76851495994615	6.05845455597327	6.08263700907869	5.86107092705882	5.9874512926099	6.12345130619008	6.03984641010209	5.90566110658845
YHR117W	8.39299825037967	8.30948888672022	8.44218473184355	8.32428235690386	8.36841142745891	8.43683317847281	8.52068931440547	8.56280697884381	8.52432220748721	8.62643637424626
YHR118C	7.31307404681663	7.32804860354125	7.45209987550458	7.23796927884069	7.14974718861301	7.19026423129573	7.38687823654261	7.34967676063757	7.42055512408685	7.4335069627483
YHR119W	8.30807845396461	8.35758269115586	8.42883779103026	8.18370237068622	8.23273215406438	8.34380408071411	8.41443512683075	8.26818494969501	8.28352332483435	8.35524812832193
YHR120W	7.9411005365008	7.93806039916531	8.00627006138114	7.79287050146465	7.61781322250165	7.69626523241713	7.65048366996355	7.56799816110817	7.58829974444093	7.56461389687792
YHR121W	8.59060517777955	8.67060503280842	8.73166998474868	8.73193023235772	8.94962936094842	8.85389662901156	9.06994205975803	8.8064066673407	8.70322084811027	8.67967823025081
YHR122W	9.82771489359103	9.70595389315938	9.794931558574	9.6749128504213	9.51224418232356	9.5184377506861	9.36407081459528	9.16397530487519	9.20609742998299	9.12512004652493
YHR123W	8.64311514705859	8.57715675524694	8.53383636458721	8.4778720600393	8.40379698820759	8.45641853214715	8.43172300760506	8.56015798381543	8.67791591596072	8.52556208424838
YHR124W	7.5629216566812	7.54012834540882	7.55989359346076	7.54232838839056	7.36395009360169	7.42503185311484	7.32520770449114	7.23185410765975	7.42247964754693	7.35045400676949
YHR125W	2.66174121083757	2.99293653787086	2.57269793438562	2.72071525486064	2.50642057797119	2.72268770923118	2.50002311440217	2.69141369866586	2.83872430782627	2.96869443542018
YHR126C	1.73933113017251	1.78368367815724	1.82196921766192	1.84342058869759	1.88205658725397	1.78073942065639	1.7421832622637	2.1599108119001	1.98362922143367	2.28521662101149
YHR127W	6.83166443931953	6.93667485756525	7.01252534591476	7.09529184738955	7.13735236194636	7.00110376289274	7.13035359221401	7.27758774300231	7.27621756971776	7.26841540766783
YHR128W	7.8103610052326	7.9343204673921	7.94992082621675	7.63809230701022	7.83660122313266	7.80372212407462	7.83299283041466	8.11617998412699	8.0761364468852	7.95857230668685
YHR129C	6.93383497052181	6.94116282028585	7.10425632060081	6.84595890511185	7.13889217549275	7.03125849282966	7.17033727688011	7.17993675466939	7.26899065391022	7.28969444775547
YHR130C	4.12589123813007	3.97213433724546	3.88874558094043	4.27128227178155	3.73223239843573	4.03203458922379	3.72205234987969	3.57713717591741	3.65335602029714	3.7440465476207
YHR131C	7.7095872280266	7.77434170176337	7.76578241524656	7.66095735556814	7.6354371960526	7.61317545394779	7.65273888706359	7.80533716795548	7.87421518164836	7.91164275887644
YHR131W-A	3.71953524900237	3.74813000214008	3.6722529543897	4.08428690726012	4.15114769636718	3.63469213201337	4.24252179540672	3.89025830532475	4.01035045398125	3.61414301502087
YHR132C	8.98431291833993	8.94734158894804	8.93442683492539	8.87457419056606	8.91337543058613	8.87420844023754	8.72741819079785	9.0719571003291	9.06262483939598	9.04089144944709
YHR132W-A	8.09973106319695	8.07678595296502	8.0217993141424	8.00378188796154	8.0234469284581	8.03928490977355	8.07861952412998	8.14823664522865	8.22720432455714	8.13894458767625
YHR133C	8.51284446250871	8.51921512732173	8.55993332107073	8.46610162813602	8.51892872094447	8.53365854294305	8.55183759839569	8.46940630633378	8.42748255446973	8.38807972160707
YHR134W	7.64816367435047	7.62445902645634	7.77353956791039	7.58889271953669	7.73386869042161	7.70181476792206	7.73326907601352	7.65354080401964	7.65916831809363	7.8067069827246
YHR135C	9.26017009749035	9.21072879515674	9.21556252444234	9.38297656007431	9.26590100124088	9.27115865811844	9.25965223122592	9.37350813615386	9.33115264927446	9.32324618472247
YHR136C	5.05453114807954	5.06959413678982	4.98363438564788	4.96390129876871	4.90495302499402	4.84043349215238	4.91217308669345	5.14437170034657	5.0670942709391	5.21831067147043
YHR137W	10.0398465449077	9.847742605471	9.76280383945869	9.12524607043821	9.21800038579854	9.28394341932158	9.16435950757061	9.51719202425321	9.46669702459945	9.59801736330666
YHR137C-A	0	0	0	0	0	0	0	0	0	0
YHR138C	8.46318960732865	8.41905865091845	8.33328536561784	8.81251565874168	8.76012014384533	8.82189093865089	8.84649275547179	8.74530455965441	8.68730218411774	8.75202909573338
YHR139C	4.98210949161106	5.0372913018673	4.87305427892522	5.10542657305621	4.8338210657426	4.92464452764533	4.75673916463083	4.53181618750909	4.62723268949712	4.41201759838646
YHR139C-A	3.72488743580413	3.82308967088177	3.64968430357095	3.93240543567339	3.47808956640503	3.69993682655673	3.66124159512344	3.55201116089848	3.35693412089296	3.47189191872922
YHR140W	5.77609451933062	5.58509451724196	5.27975606908763	5.86877399185459	5.47839722226515	5.61725913257833	5.4202185304318	5.16992201556292	4.81602950930096	4.92138295918582
YHR141C	9.65325947719027	9.73531705521987	9.8486480266744	9.82972236880325	9.88973901260759	9.83082978184925	9.97678629964104	9.88002450358658	9.91216098001031	9.78576349271276
YHR142W	9.49445946404004	9.50006405757122	9.51012851282221	9.65455800944494	9.5034234200992	9.56392874343848	9.43277673888432	9.36493539505058	9.45590265187933	9.26774552394429
YHR143W	9.27102315453611	9.16331140627377	9.06973457065718	8.86026285924701	8.74188367526184	8.79253196061698	8.61747489252487	9.18687137099949	9.03233518250744	8.93402548840075
YHR143W-A	7.71308281616379	7.68428890527622	7.76163667834675	7.73887397969144	7.77353985465652	7.78275388359875	7.72975255882402	7.92220324251962	7.79275038239527	7.86908931310143
YHR144C	6.0780574992337	5.95768149953646	5.87125934617904	5.76162132187357	6.12298474347912	5.98257261087044	6.03835014651927	6.26049136107102	6.29268240300232	6.13501255254845
YHR145C	2.07535376403766	2.09613008077032	2.21791327075343	2.33217835669302	2.32841829046215	2.279400414906	2.26262617052438	2.23882948839068	2.12156543534676	2.20795771711708
YHR146W	10.6148401150574	10.6528839038212	10.7132491743566	10.9220813336221	11.0363767861604	10.8338663702679	10.9733049591506	10.7431467227632	10.7833726768037	10.8018972318734
YHR147C	7.20721542178072	7.24138167406035	7.23117118857007	7.36426843191851	7.46276866460098	7.36052949335141	7.5318483223964	7.59412698786441	7.45415815010101	7.37623649615803
YHR148W	5.75197534696248	5.8368444326404	5.99247353710815	5.90571284928018	5.79969648096237	6.07770370770719	5.85664759172577	6.09736739143123	6.18118681157388	5.7564171372071
YHR149C	7.31388572375252	7.37217955801874	7.36187764924012	7.35599799663646	7.47828363611514	7.30579201724834	7.43730942544064	7.39174532065428	7.43907872997314	7.28746257153007
YHR150W	8.90742212197984	8.79682825128882	8.74324110103693	8.60825845743061	8.46917811132952	8.52311175736114	8.41560774780694	8.32973510271765	8.36929073479387	8.46384569235729
YHR151C	7.42961824136877	7.3600679532769	7.32465933681384	7.14608920722659	7.12080463132068	7.12722091282071	7.01597752078562	7.22391134030195	7.31747818533328	7.34461153926094
YHR152W	7.5672168231546	7.48853823829615	7.4967731861588	7.74004089829916	7.74671915720372	7.7233273670885	7.93887710592022	8.03083612382983	7.85636257898396	7.93840255768821
YHR153C	3.05063306318211	2.95573191801403	2.92834245529087	2.95931771265684	3.06498458849808	2.91504880681693	3.05599622171826	3.15646955692886	3.65805094643997	3.15296367514019
YHR154W	6.5384174498184	6.64991729473703	6.57863222015166	6.8781779960235	6.9986172067915	6.73463449008258	6.89314831909044	6.9779896484679	7.11236055358539	7.14978927518929
